student_id,age,gender,study_hours,attendance,previous_grade,parent_education,internet_access,family_support,extra_curricular,sleep_hours,tutoring,final_grade,performance_category
229,24,M,4.7918322944359995,81.6272054982914,43.31335124458171,bachelor,1,1,0,6.830192601347257,1,90.8002510230979,Excellent
230,23,F,1.9455832318530097,82.22351385605168,96.5430072401366,high_school,0,1,0,9.758702718626289,0,100.0,Excellent
231,18,M,1.6633160774314215,90.98989024923637,44.489272311698386,master,0,1,0,8.056944000720673,0,60.1920604439006,Average
232,15,F,6.173517574129742,66.67036610795553,66.30740291503469,bachelor,0,0,0,9.446504801447428,0,100.0,Excellent
233,16,M,5.230847245817847,86.65255949299967,71.79287566531157,phd,1,1,1,8.378623069442087,0,100.0,Excellent
234,15,M,6.700960346109417,76.42890548610985,99.11822993723712,bachelor,0,1,1,8.412781171586099,1,100.0,Excellent
235,19,M,9.296058774219892,89.6697007152674,49.961309418571645,master,0,0,0,4.480109618546076,1,100.0,Excellent
236,19,F,5.322602133390402,99.52730163850667,46.865891116741516,phd,1,0,0,6.156787731123662,0,85.89766041705906,Excellent
237,21,F,5.809320532627977,60.03255087018806,40.522368823752615,master,1,1,1,9.150216440317951,0,91.26426849091659,Excellent
238,23,M,0.8962633915494211,99.7324320779999,49.33428621215814,high_school,0,1,0,5.3956231728925355,1,64.41835479518942,Average
239,23,M,7.176357859086295,54.4906077141387,52.43637874406006,phd,0,0,1,4.693035196938797,0,80.59120636006115,Good
240,17,F,3.999052068041562,50.115877395240695,77.83485649498553,master,1,1,1,5.956636339832761,0,82.01509038091899,Good
241,17,F,9.767252386625788,52.20809680889156,53.18240742348402,phd,1,0,0,5.322627309355684,0,100.0,Excellent
242,17,F,8.231740155956603,67.08912023683808,41.23124888375951,master,1,1,1,9.551729168758932,0,100.0,Excellent
243,18,M,5.2248104051611834,81.64531653392172,89.59710073014932,phd,1,0,0,9.207799852012787,1,100.0,Excellent
244,22,F,1.2322265417216605,53.45147704439248,61.935742060238006,master,0,1,0,6.9980993816974255,1,69.53995914647915,Average
245,20,M,8.594157932805892,50.28329072647836,61.22180119484403,high_school,0,0,1,4.368063246903208,0,94.97735404485245,Excellent
246,22,F,7.997810954240217,96.85455142293974,58.148741750075594,phd,1,0,1,8.287374076558937,1,100.0,Excellent
247,15,M,1.8458512953703299,91.09633179699648,98.52239662878526,phd,0,0,0,7.740470388017588,0,88.48428779990435,Excellent
248,22,F,2.9527828922031008,90.45915855695155,50.20692503855689,phd,0,0,1,9.823328024370976,0,88.47773260326674,Excellent
249,18,F,7.9340725814783735,94.22121377509885,93.89428383719411,phd,1,0,0,7.353719441622262,0,100.0,Excellent
250,15,F,1.8522844654740966,85.00171363860522,86.60819992839328,high_school,0,1,1,6.018362340417457,1,90.98763503680364,Excellent
251,22,F,9.177524891713773,55.22020648740407,44.58879732995879,phd,0,1,1,7.114130161471334,1,100.0,Excellent
252,18,F,4.245274251963619,69.95500940368615,99.20374609005091,bachelor,0,0,0,9.875579748427098,1,99.65559398340862,Excellent
253,20,M,0.8703896258765864,86.15747432323147,56.281957812340636,high_school,1,1,0,8.178174595198183,1,77.26394336082502,Good
254,22,F,8.15748643504281,64.01672303957605,45.91497562134474,bachelor,1,1,0,8.031856827562308,1,100.0,Excellent
255,18,F,3.735096830383876,84.37031820681187,89.75885404754557,phd,0,1,1,5.444089538355312,0,83.44172587607358,Good
256,17,F,5.26499194153781,51.224922413382615,82.40053202066198,master,1,1,0,8.461615105363705,0,98.5193913655039,Excellent
257,23,M,1.1230434441121917,65.30686704397966,77.03312835267405,bachelor,1,1,0,8.50163097683063,1,80.69737126652181,Good
258,17,F,0.025840148449823852,77.45651681385863,49.358851821935986,phd,1,1,1,5.903733902655432,1,72.46969503037523,Good
259,23,M,6.379852057932976,81.60449147531212,68.70976697535771,bachelor,0,0,1,6.902282994344279,1,100.0,Excellent
260,16,F,5.151751703337316,78.85203322309555,86.83336161323282,phd,0,1,0,5.767619997642736,0,100.0,Excellent
261,16,F,5.935385691231472,84.88781380367148,58.21743628863042,phd,1,1,0,5.55223042194572,1,100.0,Excellent
262,16,M,7.937438503805163,50.304437411991955,58.70138971090249,phd,0,1,0,4.155376421496911,0,89.00038650614312,Excellent
263,20,F,6.466059134228601,55.04705999887607,40.18845436288733,master,0,0,0,5.711270467919992,0,74.81768875640293,Good
264,17,M,1.7477344282737717,93.44721261395725,50.45460409872277,bachelor,0,1,1,7.323819699269649,1,76.08696996580898,Good
265,23,M,3.607725191105998,84.08743220450806,92.52433750731007,high_school,0,1,1,4.009607125294173,0,100.0,Excellent
266,18,F,9.058911047877604,55.646582134300566,66.50478949826243,high_school,0,1,0,5.699314502858004,0,100.0,Excellent
267,15,M,7.69944700251679,92.10372186992896,99.05406995406604,high_school,1,0,0,9.2884619939395,1,100.0,Excellent
268,18,F,5.566370579367172,62.11156089122834,63.74247781442755,high_school,0,1,0,7.561891510644165,0,100.0,Excellent
269,15,F,2.556449978092723,73.91299420976117,82.91118728681448,phd,0,0,1,7.647176944485883,1,85.39007728207817,Excellent
270,19,M,3.0206050183479505,57.25982564423302,56.91514257428375,bachelor,0,1,0,6.420185830158119,0,72.49316147592367,Good
271,18,M,7.319580675856345,85.50550282108533,61.82857846845601,bachelor,1,0,0,8.058832860954466,1,100.0,Excellent
272,22,M,8.511742608527708,83.3427210507134,51.44355925545368,master,1,0,1,5.139596597382155,1,99.72837661943585,Excellent
273,22,M,6.714246695306144,60.555623558306806,60.8237421099637,bachelor,1,0,1,8.912480862305149,0,94.75574510437303,Excellent
274,21,F,8.095299757684417,93.17003834285009,72.83425122523859,bachelor,0,1,0,4.700134719615399,1,100.0,Excellent
275,17,F,7.666561352004059,70.06530121098561,99.50637285875496,bachelor,1,0,0,7.936008127918655,0,100.0,Excellent
276,15,M,1.4970396795695773,64.62575455353709,79.85210278430714,master,1,0,1,6.0468959549180985,0,80.90090837127242,Good
277,15,F,4.23944812913302,57.616479473226775,51.954757264498845,high_school,1,0,0,8.48507782349486,1,82.96690083719068,Good
278,17,F,1.5298380082856267,63.30840062577687,42.697686495493066,bachelor,1,0,0,7.29858730759612,0,62.842661415116446,Average
279,20,F,2.3523558480198483,51.10134606119085,47.581388878870634,master,0,1,1,6.714118230872297,1,75.47925940213185,Good
280,21,F,8.692596246510526,79.16287462280579,73.75331207638284,master,1,1,1,5.016534412559482,0,100.0,Excellent
281,20,M,4.728919656331821,92.11153731719739,85.90961972900598,phd,1,1,1,7.820928785706117,0,100.0,Excellent
282,20,M,5.353581018426609,77.44902247208209,96.42515243804482,master,0,1,0,9.848619060522479,1,100.0,Excellent
283,20,F,1.7844596522777212,60.96369809619379,40.94939031980925,high_school,0,0,1,8.953620549442089,0,58.539027954988605,Average
284,17,M,3.12271786048796,51.68345891069364,71.36560849371219,bachelor,1,1,1,4.360049155534071,0,82.59276883788637,Good
285,20,M,2.3024616842786996,60.73140366294014,68.25204137339061,master,0,0,0,6.257376270167146,0,73.37479015316067,Good
286,22,M,2.061861645184264,70.80607140355461,79.36330131854224,high_school,1,1,0,9.553498055141631,0,84.6600631243199,Good
287,16,F,6.379607933159701,87.98057143498983,73.57473126792053,master,0,1,1,7.018262485342128,0,100.0,Excellent
288,19,F,2.568838476457148,59.392142626888706,81.22234903494883,master,0,1,1,7.972670954849075,0,81.762034335,Good
289,15,F,6.320154860204185,85.98957266773431,79.48495508495142,master,1,0,0,9.475596073548342,0,100.0,Excellent
290,15,M,0.584546141085539,93.34667341759419,47.02070349147677,master,0,1,0,9.242768142519285,0,68.20269481662838,Average
291,19,F,1.4177439352710186,72.69734240541786,87.98307481712317,master,1,1,1,7.0109222532430655,1,95.60202488956297,Excellent
292,17,F,2.745402540001254,91.07159958212966,47.39395454297949,high_school,0,1,1,6.625877815945612,0,76.25113363729807,Good
293,18,M,5.9704691689569165,77.73286740175479,81.91183751254823,bachelor,1,0,0,6.038155710877523,0,100.0,Excellent
294,17,F,6.7584124508737595,81.85454185404525,64.9687220584364,bachelor,0,1,1,8.314116658977348,1,100.0,Excellent
295,15,F,4.427169667795271,76.31392301691014,70.83104407459587,bachelor,0,1,0,5.721920796829259,1,88.13471877919345,Excellent
296,15,M,4.457909145772289,73.15863583756709,94.19788086254263,bachelor,0,0,1,5.4993256385854,1,100.0,Excellent
297,19,M,7.245168513986181,61.73267208879247,93.39302358840919,high_school,0,0,0,6.137499367622681,0,100.0,Excellent
298,20,M,0.1582109176558244,65.1597029730523,89.07137833930177,phd,0,1,0,5.063290341272753,1,72.74569168404646,Good
299,17,F,3.4109002447422054,64.49850594718045,70.6089028273794,phd,1,1,1,8.170718895674604,1,100.0,Excellent
300,23,F,8.187070571192328,78.16444654769074,84.17438860802999,high_school,0,1,1,7.697443895983674,0,100.0,Excellent
301,19,F,6.032194102133722,55.9976846511945,70.77382333112857,high_school,1,0,0,6.897271204695062,0,90.93829250262282,Excellent
302,22,M,3.372271327554204,95.83958453511676,92.17636494848665,master,1,0,1,6.341954675569328,1,100.0,Excellent
303,15,M,9.055247923296738,86.03275726415566,64.166549993974,master,1,0,1,9.454375257380388,1,100.0,Excellent
304,19,F,7.726227274493826,70.07228154565968,98.2141206648926,master,0,1,1,4.174742709934632,0,100.0,Excellent
305,17,F,2.6489544723673344,57.9312072263189,95.93936549373265,bachelor,1,0,0,8.614646461043794,0,89.2191505676194,Excellent
306,15,M,6.452898375257169,94.09960848608179,84.49615716710713,master,0,1,1,9.411457430493332,0,100.0,Excellent
307,18,M,5.957507281889567,91.18890450505826,56.764953050564316,phd,1,0,1,6.678127476579556,0,90.99402930638541,Excellent
308,19,M,4.011879140389826,86.08607763585897,47.899215327595506,bachelor,1,0,0,7.3041429488238805,0,85.22819866065507,Excellent
309,21,M,3.6695607920480064,63.57735237056212,91.28220700559186,master,1,0,1,9.666782127292228,1,96.0728384604161,Excellent
310,15,F,3.4356047477570395,70.12233187168344,49.918137168277674,bachelor,1,1,1,5.273665091713086,0,70.69935163340216,Good
311,17,M,6.171557833956468,55.13741262262117,91.25564733984015,phd,1,1,0,7.1208090867081095,0,100.0,Excellent
312,16,F,4.424099364806695,59.45197623637659,69.44590040274163,master,0,1,0,6.848326762769277,0,86.24753976330159,Excellent
313,23,F,8.31863113251422,89.15083186583664,64.39340702848625,phd,1,1,1,5.550355887222221,0,100.0,Excellent
314,24,F,6.696026161339619,85.75193594253419,94.19144673006575,phd,1,0,1,8.911559382238647,0,100.0,Excellent
315,20,M,0.6993160570943413,79.67428814879673,76.23105895241667,phd,0,1,0,9.397603568579415,1,86.07274346162096,Excellent
316,24,M,6.40168223828166,94.78633629630863,74.59684042778306,master,0,0,0,8.691595478729253,0,100.0,Excellent
317,17,M,2.7114743650018482,79.16332589065227,73.52595667746385,high_school,0,1,1,5.17215376509165,1,87.25531196438384,Excellent
318,22,M,5.928119916534227,73.34839999818054,62.270170961171885,master,1,1,1,4.52049181300829,0,100.0,Excellent
319,22,F,6.801319311034514,67.01853731528814,87.13858621174764,phd,1,0,1,7.632666911832054,1,100.0,Excellent
320,16,M,2.3082918915401205,97.02242528680863,55.167906640946384,master,1,0,0,4.342568563059304,1,77.96334576369068,Good
321,20,M,4.5685864488036865,54.135773076217674,96.3336976024765,phd,1,1,1,8.036955331348505,0,100.0,Excellent
322,21,F,1.903248628190678,96.54436860304043,93.63911230281764,high_school,1,1,0,7.182545321963456,0,97.8421353191437,Excellent
323,16,M,0.5233887578650831,91.33573299655092,60.24881954049389,bachelor,1,0,0,7.976714396461982,0,80.3811192034025,Good
324,24,F,3.7847642348586907,56.49649622678506,83.76782618989982,high_school,0,0,0,7.541024641898464,0,84.00289201576798,Good
325,16,F,3.62944271845992,78.24921788376268,74.39339166697549,high_school,0,0,1,6.536215417163037,0,80.50828391249834,Good
326,24,F,9.95480490704257,93.32739908745435,60.25895811995407,bachelor,1,0,1,5.20526308084137,1,100.0,Excellent
327,15,F,4.463523511976422,78.59045818035769,99.3112988797268,master,1,0,1,5.834212814862932,0,100.0,Excellent
328,22,F,3.335695494722004,95.35999107803111,41.51424075089585,bachelor,1,1,0,7.1470034453138584,0,80.86852963145925,Good
329,15,F,5.804750067166746,97.14919084080213,55.1587618372772,master,1,1,1,7.911208561885635,1,100.0,Excellent
330,23,F,0.8876739410776846,71.11922610921529,71.20444366666902,master,1,1,0,8.67689810130717,0,76.26010798524254,Good
331,20,F,9.616657359548132,68.86568307031618,71.31718020871384,phd,0,1,0,8.603024310694366,1,100.0,Excellent
332,21,M,6.349600455910331,96.81605769845784,75.33598449673386,phd,0,0,0,9.836132459566512,0,100.0,Excellent
333,24,M,7.548378199408478,83.7570030574834,85.10057032137516,bachelor,1,0,0,5.715048691980456,1,100.0,Excellent
334,21,M,1.7047793817391754,55.80113406740846,77.40866983115778,high_school,0,0,0,4.426664249280621,0,65.40133691087367,Average
335,24,M,4.094778530052039,52.11458746113406,76.01688763168221,bachelor,1,1,0,6.073941613251156,1,88.47182248586482,Excellent
336,17,F,4.226891133961895,78.23145254986315,43.2108677747826,master,1,0,1,8.45976685134446,1,95.2853095913565,Excellent
337,16,M,8.218064439010869,96.50854827192123,62.5918172673579,phd,1,0,0,6.628669906199772,0,100.0,Excellent
338,23,F,0.012366797594094425,92.21243512029092,53.92334438206936,bachelor,0,1,1,8.906730583536516,0,71.63904301973707,Good
339,22,M,3.0085310835325507,83.79238732321681,55.92220669611852,bachelor,0,1,0,7.29595819111609,0,79.42737440121942,Good
340,24,M,9.812363743443038,56.955792444554376,73.26024846042068,phd,1,1,1,9.578750335783019,1,100.0,Excellent
341,21,M,4.748865435062186,62.711569187434776,51.97031889577651,phd,0,0,1,9.687180651994414,1,88.54255852277937,Excellent
342,23,F,3.8252628024400828,93.77556132763081,57.63694606101385,phd,0,0,1,4.415827036112493,1,82.0466738453144,Good
343,18,M,1.1982900201764635,59.140361832845024,54.225082511040405,master,1,1,1,6.738480638274546,0,73.13592026277055,Good
344,18,F,9.741646286280156,63.92197041252173,96.91017659309168,phd,0,1,0,7.658134367497408,0,100.0,Excellent
345,15,F,0.20026355925824468,56.4800325597721,96.67994393026571,high_school,0,0,0,5.5352352448732765,1,81.21842930794563,Good
346,22,M,7.371802250072431,83.80541157072057,76.5964935157631,bachelor,1,1,0,6.442460676273882,0,100.0,Excellent
347,17,M,7.685998047885084,97.19911526816048,95.471348123914,phd,1,0,0,8.06608924670619,1,100.0,Excellent
348,21,M,2.436567160638666,63.448401579769296,87.1487587281024,phd,0,1,1,5.3604053613901685,0,73.9683966510683,Good
349,16,F,6.7155844361303725,73.77033039250368,75.39687296810853,master,1,1,1,7.611888117846714,0,100.0,Excellent
350,16,M,0.9292914437938993,81.71698698556021,40.386112689807746,master,0,1,1,8.184686968985837,1,66.35913706536098,Average
351,21,F,2.570472664320799,99.97331241078153,86.35097716476425,bachelor,1,0,0,4.5429778665752005,0,94.4829307084416,Excellent
352,20,F,7.87901988292265,55.240403249878604,82.14930049530813,high_school,1,0,1,6.985175896164717,0,100.0,Excellent
353,17,M,8.646861920335402,74.92853997528546,76.91521919694483,bachelor,1,1,0,5.578480179545145,0,100.0,Excellent
354,23,M,6.084864126597913,69.25600599512501,85.6254587009483,phd,1,0,1,8.346318135988268,0,100.0,Excellent
355,24,F,5.068384318204826,93.29100826111775,70.77532988648593,high_school,0,1,1,5.137333051221643,0,93.01157671217767,Excellent
356,20,F,1.593040206189803,73.79838655058279,82.24499627928034,high_school,1,1,1,9.353427493228638,1,89.62558369453478,Excellent
357,24,F,0.6310903307915017,55.5488762292574,96.1103252035896,high_school,1,0,1,6.585648019109962,0,76.37663383167886,Good
358,24,M,1.1764902847355863,81.72120726432918,62.54830095076518,high_school,1,0,1,5.188018181845321,1,67.40994954016081,Average
359,20,F,2.2735730009609876,88.53903091319398,82.48731009403753,bachelor,0,0,0,6.628130778101976,0,88.83729162252594,Excellent
360,15,M,3.416745018969208,50.14406258328073,68.54126908065751,master,0,0,1,6.452462576851167,0,72.170272603587,Good
361,18,F,3.809095255109872,92.94783427103147,80.46397910883888,master,1,1,0,6.573513756962262,1,100.0,Excellent
362,24,F,3.4632176858900356,59.30115000028328,85.77360013326185,phd,1,0,0,7.513367760984681,1,93.00677586937672,Excellent
363,20,M,2.3905533219726562,77.60346823266889,42.727150026147754,master,1,0,0,7.127042349481226,0,79.81300222254443,Good
364,20,F,5.097242467516981,70.7898750343725,78.79602663691972,master,1,1,0,4.898662790085416,0,100.0,Excellent
365,19,M,8.252861082328968,85.98269083052652,53.60447106441667,master,1,1,0,4.393474435879818,1,100.0,Excellent
366,15,M,2.797035384714792,68.55808073928709,80.20195226845401,master,1,1,0,8.376492692359243,1,94.961159216166,Excellent
367,22,F,9.423870191022331,93.48815883408554,68.0998111560288,phd,0,1,0,7.358304615569881,1,100.0,Excellent
368,19,M,8.733366617238477,86.5248180479395,86.41316451189323,bachelor,1,0,0,6.154004608475582,1,100.0,Excellent
369,19,M,1.617642113521096,82.38565855314607,47.40404891233578,high_school,1,0,1,8.850146934988443,0,76.03782367209641,Good
370,21,F,7.862759567570945,89.81202977814272,77.5793410993717,master,1,1,1,6.328350845565742,0,100.0,Excellent
371,18,M,5.745873823177666,87.70115174641911,56.70824373565314,bachelor,1,1,0,8.775790537603644,0,100.0,Excellent
372,20,M,5.6657536217141855,51.79693374607767,91.17891971983549,master,1,0,0,5.834536765074248,0,91.87601826952898,Excellent
373,18,M,3.9104276305817445,69.7367176922414,95.70301033817844,master,1,0,0,4.437071785271199,0,89.95142381469383,Excellent
374,17,F,5.0115299918200975,96.5403648658245,99.78389762074332,high_school,0,0,1,9.595838162799573,1,100.0,Excellent
375,21,M,3.9717877742921104,56.28621344961131,87.760444145637,high_school,0,0,1,6.367306775688239,1,91.27885936800433,Excellent
376,22,F,5.397326187599428,86.85482752160256,85.22404422568027,high_school,0,0,0,8.756155437096268,1,100.0,Excellent
377,18,F,6.279500527726358,98.72959056676649,52.930045532053065,master,0,1,0,5.674864799333827,0,100.0,Excellent
378,16,M,6.743038064090484,52.60993145224858,60.16042353940652,master,0,1,1,7.878190672741936,1,97.82389979073524,Excellent
379,24,M,5.324811925594261,84.10969403133052,67.94095250573677,master,0,1,1,9.239865239546369,0,90.21708176991469,Excellent
380,17,M,7.214220673287317,73.40770706505151,86.40286286693498,high_school,1,1,0,4.249864134039882,0,100.0,Excellent
381,15,F,1.412780492755058,78.95876276873611,94.89795190467811,phd,1,0,0,8.983814588116536,0,90.97740307580223,Excellent
382,22,M,2.1198249090223853,54.26706682421624,51.34834600137908,bachelor,1,1,0,7.4279980298315715,1,74.76496865492354,Good
383,17,M,8.187350040742702,52.15034759334697,95.34204908020618,phd,1,0,0,7.644830523451415,0,100.0,Excellent
384,24,M,3.225279778464152,83.3433330275461,81.73747914124348,master,1,0,1,7.138948004835896,0,93.49126220672892,Excellent
385,21,M,0.22893824976120247,91.1654714910359,76.64624384110232,master,1,0,1,9.246850619701855,1,81.76678481766318,Good
386,24,M,1.537911496680311,89.10076674664836,51.99047627691637,phd,0,0,0,4.260600143413825,0,67.0480023438771,Average
387,19,F,2.2361443449631127,77.19028639331187,43.331501968549034,master,1,0,0,5.5661703492150885,1,71.7164906643377,Good
388,24,F,9.573228878945873,54.99334105680891,74.10789391047639,bachelor,0,0,0,9.254575233154931,0,100.0,Excellent
389,19,M,5.730414289308493,84.40222219180069,79.09094099973355,master,0,0,1,8.514074215191735,1,98.564265894509,Excellent
390,21,M,9.327307404762548,62.094444177707295,52.6468869612813,bachelor,1,1,0,4.105870961071635,0,100.0,Excellent
391,23,M,5.751633504966249,95.55343513836918,73.38737234952738,phd,1,0,0,7.102037699258252,0,100.0,Excellent
392,19,M,4.793544401378518,91.91326797728524,91.3896041657544,phd,1,1,0,7.177436084276049,1,100.0,Excellent
393,15,F,3.1372769119409605,85.46914835436954,90.10395672730121,master,1,1,1,6.405292810767462,0,100.0,Excellent
394,24,M,6.063709444333756,97.44229779155651,95.64131083517783,bachelor,1,0,0,5.784359992371938,1,100.0,Excellent
395,24,F,1.3919802461752984,51.57109107556364,61.953148573412825,master,1,0,1,8.090349102474052,0,68.6377490998237,Average
396,15,F,8.98261627292706,86.8100212530381,59.08297435305512,high_school,1,1,0,5.246742788228523,1,100.0,Excellent
397,16,M,8.293324051412837,66.51213896682026,84.96556035884852,high_school,0,1,0,8.793691372430237,0,100.0,Excellent
398,20,F,3.1753144787673704,95.30329428431827,65.8667443058203,high_school,1,1,0,8.81822296460483,0,98.28835617457527,Excellent
399,23,F,9.527975276012944,63.33375983309888,45.25291984166684,high_school,1,1,1,6.491568625436923,0,100.0,Excellent
400,22,F,8.252007674155681,86.24282496575086,56.968067840229985,master,0,0,0,5.701288065457886,1,100.0,Excellent
401,19,F,6.663068858350397,93.88235098253907,65.11493713188935,high_school,1,0,0,5.703269089544279,1,100.0,Excellent
402,15,M,1.217619111252748,52.08284091913412,57.55098552857512,bachelor,1,0,1,6.89374794397726,1,57.35923330972824,Average
403,21,M,4.782340230480723,69.88237897960181,59.9323342568393,phd,0,1,1,8.317475348496153,1,87.82666900206404,Excellent
404,19,F,5.0610755484675085,88.11545160109694,57.626554370463445,phd,1,0,1,6.153212145963153,1,99.50774759447317,Excellent
405,20,M,2.325513583653801,72.74594447537936,42.489950030984765,high_school,1,1,0,7.660260072746509,0,79.8122394398503,Good
406,21,M,0.7996539435930194,63.362631489679764,78.22568204946654,high_school,1,0,1,6.294906763495566,0,76.99238921298684,Good
407,17,M,7.767236304716927,60.9902674411595,75.83754522120816,high_school,1,1,0,5.8271391349083,0,100.0,Excellent
408,24,M,1.2203505212439503,56.5759133458189,79.20300990872084,master,1,0,1,4.149157095494765,0,68.7027640778005,Average
409,17,M,5.942907505617747,92.85647799281412,51.53859376201765,phd,1,0,1,4.023484634412344,0,86.08937065112627,Excellent
410,19,F,9.364491738836605,78.7677701625778,57.739272496749116,high_school,0,1,1,5.363246066992026,1,100.0,Excellent
411,20,M,8.761051925980425,53.8192472495728,77.17695561669534,bachelor,1,1,0,6.438437720805973,0,100.0,Excellent
412,23,M,2.7775262374926113,69.12901617853177,75.97765410759528,high_school,1,1,0,9.107567004172362,1,100.0,Excellent
413,19,M,8.514486375512654,68.38668254025549,70.37981856125607,phd,0,1,0,8.790905457582554,0,100.0,Excellent
414,15,M,0.003325061204894064,59.08695953547315,61.024795000611846,high_school,0,1,0,5.602991575527939,1,57.691885517851006,Average
415,18,F,0.17687809613257222,71.77538127360953,94.77586028648139,phd,1,0,0,5.467242657905796,1,85.55492955635275,Excellent
416,19,F,6.0255316384286495,66.60496826965682,60.38621453793063,high_school,0,1,0,5.363932426420165,1,83.91836455550515,Good
417,24,F,3.647982191445295,67.09018527460913,67.3371493862351,bachelor,1,0,0,6.035424043173202,0,76.4256612603225,Good
418,24,F,3.8646084115914716,86.95132788939793,80.68682985725252,high_school,1,0,0,6.9891923173701125,0,98.00141372154364,Excellent
419,19,M,5.644410906788825,61.16316927525982,72.58128585200585,bachelor,0,0,0,6.632006632189453,0,91.46943499704071,Excellent
420,21,F,1.9178245559186058,82.09299794276777,60.813158581863135,bachelor,1,0,1,5.309639192688962,0,73.80306000467574,Good
421,18,M,2.1175535066547835,78.53248119404674,66.1386874273906,high_school,1,0,1,4.782708459661708,1,78.97298821708804,Good
422,15,M,4.846015870188647,78.40462561689336,87.66884907121036,bachelor,0,1,0,4.075466874917172,1,100.0,Excellent
423,19,M,7.542535443438631,83.1503673070888,56.68774932919675,master,0,1,0,4.923779431999023,1,100.0,Excellent
424,21,M,6.194977514075877,77.4191018097827,48.535314386608924,high_school,0,0,0,8.23213822116471,1,96.58486998292491,Excellent
425,24,M,2.973550482368389,93.96275574231923,58.789792109786625,high_school,0,0,0,5.4618314160734975,0,81.37439127456807,Good
426,24,F,4.303371775089212,83.779004597513,90.97205292927407,bachelor,1,1,1,6.811610860729059,1,100.0,Excellent
427,20,F,1.706647585499984,77.3481625685694,45.3393828913808,bachelor,0,1,1,7.547806893539468,0,78.83488196241709,Good
428,19,F,0.7462981433708171,91.48815601438224,99.5017644023471,high_school,0,0,0,9.321045416989643,1,82.08307652442448,Good
429,18,F,7.826960407441492,80.30732824667399,72.46017393565975,master,0,1,1,9.333130590360517,1,100.0,Excellent
430,16,M,2.6538740918819457,64.55721238925895,99.09074463802564,bachelor,0,1,1,8.474402402088154,1,100.0,Excellent
431,18,F,1.777663878512482,60.35474590882856,96.33978532515866,bachelor,0,1,0,4.210941952291009,0,78.19398245761073,Good
432,24,M,6.9161805556931935,57.61638928313394,67.16882285265501,phd,1,0,0,7.450422514512489,0,99.0343385215037,Excellent
433,24,F,6.18051674287186,94.97276062730508,51.90946447632095,master,0,1,0,8.719500824989039,1,100.0,Excellent
434,17,M,6.3318962601346405,85.50677158990328,49.89308659390831,master,1,0,0,4.103728268580179,1,99.99342189218491,Excellent
435,24,M,2.288946048466136,96.86892190821604,54.39936183219745,high_school,0,0,1,7.29810768193947,1,80.662044541554,Good
436,15,F,2.3264553856268098,80.16459028574715,82.60795843387223,master,0,0,0,9.146584874716176,0,83.378583439224,Good
437,22,M,2.2080262978563914,73.67004407474563,56.37699968388927,high_school,0,0,1,6.844612455053602,0,73.89108392197696,Good
438,19,M,1.737525956622945,52.98582444854446,60.4855161762579,phd,0,0,0,4.024637217384691,0,64.7506891932499,Average
439,18,F,6.557236725616563,83.5821140773015,66.92672823967689,master,0,1,1,4.0660801500136445,1,90.12782383177756,Excellent
440,22,M,8.480158852494014,79.11043798841156,94.79396082528737,bachelor,0,0,0,6.499816224482503,0,100.0,Excellent
441,21,F,7.243174696766612,99.51044467938107,51.36360507309077,phd,0,0,0,4.930052004500528,1,95.29089643823654,Excellent
442,16,F,7.920936337605432,61.95793888911215,40.30159315658819,high_school,0,0,1,7.986703942559558,0,85.48461711993843,Excellent
443,15,F,4.047984290851998,76.53686776434179,43.60578462269021,phd,1,1,1,8.252795589436925,1,82.92443821404939,Good
444,18,M,6.540757953719981,82.54786675590364,94.28598050080709,high_school,0,1,1,5.067278772763771,1,100.0,Excellent
445,22,M,3.5423624044477453,82.22955873711717,78.85098789060179,phd,1,1,0,9.33119973114691,0,94.18488283706525,Excellent
446,16,M,5.2550462196864,78.06467714742013,56.382437159668406,high_school,0,1,1,6.651447069873555,1,86.75920292701808,Excellent
447,17,F,4.816348465348623,88.84640051636127,50.631550060671465,master,1,1,1,4.857075445551542,1,89.2596831591051,Excellent
448,15,M,1.768871451438544,60.24906047634082,57.65600419822686,bachelor,0,1,1,8.585509588416372,1,74.84477463219015,Good
449,15,F,3.870787603356308,86.28136001372079,46.887815635076805,high_school,0,1,1,8.739847000100637,0,85.64743426996733,Excellent
450,17,F,9.63822275482351,80.98672857165445,96.49197461706646,phd,0,0,1,7.835772835992745,1,100.0,Excellent
451,19,M,2.4858025771494208,94.80375558972867,87.05237046191601,high_school,1,0,1,9.12079331921532,0,100.0,Excellent
452,17,F,1.3380373627948872,92.35972195167909,67.74347061475244,high_school,1,1,1,8.424237832184028,0,91.46702388023522,Excellent
453,15,M,4.185806216239353,65.75735195662766,91.89775630691211,high_school,1,0,1,9.293234423361945,1,100.0,Excellent
454,15,M,7.903377358601481,63.81186624875765,54.96749225759394,phd,1,0,1,6.603328290912877,0,89.6481912625151,Excellent
455,22,M,5.821482297799722,99.08266619262238,83.02723410833161,bachelor,0,1,0,8.485582768596654,1,100.0,Excellent
456,24,M,6.809748272382445,76.36325904576283,91.36794994082462,master,0,0,0,9.998509380574266,0,100.0,Excellent
457,16,M,1.8969484817467719,95.32104819572184,61.406122697396356,bachelor,0,0,1,8.349587185117716,1,87.56145267518124,Excellent
458,17,F,6.189481930077215,58.19405118902411,85.44786672704306,high_school,1,1,0,4.6851026814227925,0,96.87145474853587,Excellent
